doy	hr	Tair	SWD	PAR	lai	Ea	Windsp m/s	precip	co2	Atm P	SoilT_2cm	SWC_2cm	flag	delta-13c	 delta-18o
140	10.5	26.6	951	1857.5	1.82	0.555	2.05	0	385.38	791.05	28.6	0.09	0	-8.49	41.26
140	11.5	27.2	1017	1417.5	1.82	0.5235	2.45	0	384.495	790.6	32.35	0.1	0	-8.45	41.25
140	12.5	26.4	320.5	1158.5	1.82	0.524	3.35	0	384.065	790	32.95	0.1	0	-8.42	41.23
140	13.5	29.75	1001	1719.5	1.82	0.5013	1.9	0	383.56	789.4	34.15	0.1	0	-8.42	41.22
140	14.5	27.55	278	708.5	1.82	0.4581	4.35	0	383.225	788.8	34.8	0.1	0	-8.41	41.22
140	15.5	27.45	502.5	841.5	1.82	0.4637	2.75	0	383.315	788.2	29.95	0.1	0	-8.41	41.22
140	16.5	30.5	241.5	1220.5	1.82	0.4091	2.15	0	383.525	787.7	31.2	0.1	0	-8.42	41.23
140	17.5	28.9	455.5	660	1.82	0.3785	2.65	0	383.445	787.55	30.9	0.1	0	-8.44	41.24
140	18.5	25.4	164	153.5	1.82	0.3648	3.35	0	383.2	787.55	28.35	0.1	0	-8.49	41.25
140	19.5	22.1	11.5	9	1.82	0.3616	2.35	0	384.635	787.75	25.45	0.1	0	-8.57	41.25
140	20.5	20.05	0	0	1.82	0.4718	3.75	0	386.575	788.3	23.1	0.1	0	-8.61	41.22
140	21.5	19	0	0	1.82	0.4542	3.1	0	385.565	788.9	21.5	0.1	0	-8.63	41.18
140	22.5	18.85	0	0	1.82	0.3004	2.25	0	386.27	789.2	20.05	0.1	0	-8.63	41.16
140	23.5	17	0	0	1.82	0.3359	0.95	0	386.425	789.3	18.7	0.1	0	-8.65	41.15
141	0.5	15.3	0	0	1.83	0.5087	1.65	0	385.915	789.25	17.65	0.1	0	-8.67	41.13
141	1.5	14.6	0	0	1.83	0.5459	1.9	0	387.845	789.3	17.05	0.1	0	-8.68	41.13
141	2.5	14.95	0	0	1.83	0.5437	2.1	0	387.235	789.45	16.45	0.1	0	-8.69	41.12
141	3.5	13.6	0	0	1.83	0.572	1.6	0	387.06	789.7	15.9	0.095	0	-8.71	41.12
141	4.5	13	0	0.5	1.83	0.5525	1.1	0	387.575	790.15	15.3	0.09	0	-8.72	41.08
141	5.5	12.05	27	91.5	1.83	0.5873	0.8	0	388.12	790.35	14.8	0.09	0	-8.73	41.11
141	6.5	16.65	200	403	1.83	0.5784	1.15	0	387.065	790.75	14.5	0.09	0	-8.72	41.19
141	7.5	20.7	426.5	857.5	1.83	0.4588	2.4	0	386.725	790.95	15.5	0.09	0	-8.68	41.26
141	8.5	22.85	669	1164	1.83	0.4104	2.75	0	385.45	791	18.4	0.09	0	-8.6	41.31
141	9.5	24.7	808.5	1518	1.83	0.391	2.2	0	384.65	791.05	22.8	0.09	0	-8.52	41.32
141	10.5	26.1	934.5	1616	1.83	0.4097	2.3	0	383.955	790.75	27.2	0.09	0	-8.48	41.32
141	11.5	27.9	1033.5	1767.5	1.83	0.4093	1.65	0	383.89	790.35	30.3	0.095	0	-8.44	41.32
141	12.5	28.95	1080.5	1740.5	1.83	0.4137	2.4	0	383.24	789.6	33.15	0.1	0	-8.42	41.3
141	13.5	29.3	896.5	1600.5	1.83	0.405	2.85	0	383.365	789	37.5	0.1	0	-8.41	41.27
141	14.5	28.55	872.5	952.5	1.84	0.3937	3.3	0	383.39	788.15	37.9	0.1	0	-8.4	41.27
141	15.5	29.65	698.5	1010.5	1.84	0.3681	4.9	0	384.07	787.5	35.3	0.1	0	-8.4	41.26
141	16.5	29.2	514.5	1050	1.84	0.3264	3.95	0	383.26	786.95	34.5	0.1	0	-8.41	41.27
141	17.5	28.35	358	605.5	1.84	0.3138	3.65	0	383.135	786.65	29.6	0.1	0	-8.43	41.27
141	18.5	25.35	144	153.5	1.84	0.3007	3.05	0	383.215	786.55	24.3	0.1	0	-8.48	41.3
141	19.5	20.5	7	6.5	1.84	0.2934	2.05	0	384.55	786.75	25.55	0.1	0	-8.56	41.3
141	20.5	20.45	0	0	1.84	0.3255	1.85	0	390.2	787.15	23.4	0.1	0	-8.6	41.26
141	21.5	20.35	0	0	1.84	0.4255	2	0	388.51	787.9	22.35	0.1	0	-8.62	41.24
141	22.5	20.25	0	0	1.84	0.5308	4.1	0	386.46	788.2	21.5	0.1	0	-8.63	41.21
141	23.5	18.8	0	0	1.84	0.5834	4.15	0	385.785	788.4	20.6	0.1	0	-8.64	41.21
142	0.5	17.45	0	0	1.84	0.6115	3.35	0	387.28	788.8	19.7	0.1	0	-8.66	41.19
142	1.5	17.05	0	0	1.84	0.6419	2.8	0	386.19	788.8	19	0.1	0	-8.67	41.19
142	2.5	16.5	0	0	1.84	0.6856	3.2	0	386.285	789.1	18.05	0.1	0	-8.68	41.18
142	3.5	14.7	0	0	1.84	0.7067	3.05	0	387.025	789	17.9	0.1	0	-8.7	41.18
142	4.5	14	0	0.5	1.84	0.7478	3.1	0	388.46	789.2	17.2	0.095	0	-8.71	41.17
142	5.5	13.85	7	33.5	1.85	0.7774	2.7	0	391.06	789.2	16.75	0.09	0	-8.73	41.18
142	6.5	15.6	76.5	189	1.85	0.8314	2.3	0	393.54	789.35	16.85	0.09	0	-8.72	41.24
142	7.5	19.3	297.5	714.5	1.85	0.8519	2.35	0	387.965	789.15	17.6	0.09	0	-8.67	41.29
142	8.5	22.05	585	991	1.85	0.8033	1.85	0	386.18578	788.6	20.3	0.09	0	-8.59	41.34
142	9.5	23.2	444	818.5	1.85	0.7679	1.9	0	384.66532	788.05	23.9	0.09	0	-8.51	41.34
142	10.5	23.7	367.5	670.5	1.85	0.6946	3.95	0	384.00842	787.65	25.1	0.09	0	-8.47	41.32
142	11.5	24.25	517	850	1.85	0.7074	7.25	0	383.35085	787.15	25.55	0.095	0	-8.44	41.32
142	12.5	23.3	713.5	1001	1.85	0.8057	7.75	0	382.88141	787.2	26.25	0.1	0	-8.41	41.29
142	13.5	22.75	617	1164	1.85	0.935	4.6	0	382.57444	786.9	28.05	0.1	0	-8.41	41.26
142	14.5	20.7	253.5	550	1.85	1.0674	3.6	0.5	382.30947	785.7	28.5	0.1	0	-8.39	41.25
142	15.5	21.3	223.5	339	1.85	0.9587	7.85	0	382.26852	784.6	25.65	0.1	0	-8.4	41.27
142	16.5	21.85	89	119.5	1.85	0.8403	8.35	0	382.47443	783.45	23.1	0.1	0	-8.41	41.28
142	17.5	23.05	77.5	184.5	1.85	0.6442	9.75	0	382.89347	782.85	21.75	0.1	0	-8.43	41.29
142	18.5	23.05	72	86	1.85	0.3878	12.45	0	383.97095	783.2	21.05	0.1	0	-8.47	41.29
142	19.5	22.7	8	6.5	1.86	0.3042	10.5	0	385.60656	783.85	20.1	0.1	0	-8.56	41.29
142	20.5	21.05	0	0	1.86	0.2911	6.55	0	386.46685	784.8	19.2	0.1	0	-8.59	41.26
142	21.5	19.2	0	0	1.86	0.3423	3.4	0	386.92895	785.9	18.3	0.1	0	-8.61	41.22
142	22.5	17.25	0	0	1.86	0.4224	2.45	0	387.1062	786.75	17.5	0.1	0	-8.62	41.2
142	23.5	15.4	0	0	1.86	0.4439	1.7	0	387.41529	787.5	16.7	0.09	0	-8.64	41.18
143	0.5	13	0	0	1.86	0.4276	3.55	0	387.80225	787.85	15.85	0.09	0	-8.66	41.18
143	1.5	12.75	0	0	1.86	0.4593	2.9	0	387.99489	788.3	14.95	0.09	0	-8.67	41.19
143	2.5	11.25	0	0	1.86	0.475	1.7	0	388.29426	788.95	14.2	0.09	0	-8.68	41.18
143	3.5	9.75	0	0	1.86	0.4747	0.9	0	388.63483	789.35	13.25	0.09	0	-8.7	41.17
143	4.5	8.65	0	1	1.86	0.3859	1.55	0	388.89547	789.9	12.6	0.09	0	-8.71	41.13
143	5.5	8.65	31.5	96	1.86	0.3428	1.5	0	389.08821	790.45	11.8	0.09	0	-8.72	41.15
143	6.5	12.65	211	461.5	1.86	0.3436	1.95	0	388.8991	790.8	11.5	0.09	0	-8.71	41.23
143	7.5	15	438	878	1.86	0.3046	2.1	0	387.73573	790.85	12.2	0.09	0	-8.66	41.3
143	8.5	16.1	648.5	1263.5	1.86	0.4285	3	0	386.1299	790.65	15.3	0.09	0	-8.58	41.33
143	9.5	17.7	825	1588.5	1.86	0.4582	2.85	0	384.60937	790.7	19.4	0.09	0	-8.5	41.34
143	10.5	18.6	960	1825.5	1.87	0.4653	2.45	0	383.95241	790.7	23.1	0.09	0	-8.47	41.32
143	11.5	20.2	1048	1958.5	1.87	0.4445	2.85	0	383.29477	790.6	30.5	0.09	0	-8.43	41.31
143	12.5	22.1	1076	1981	1.87	0.4611	1.9	0	382.82527	790.35	34.25	0.09	0	-8.4	41.29
143	13.5	23.4	1041	1897	1.87	0.4334	2.35	0	382.51823	789.95	37.6	0.09	0	-8.4	41.27
143	14.5	24.75	942	1707.5	1.87	0.4093	2.8	0	382.2532	789.6	38.2	0.09	0	-8.39	41.27
143	15.5	25.8	793.5	1414.5	1.87	0.3997	3.6	0	382.21219	789.2	36.75	0.095	0	-8.39	41.25
143	16.5	25.75	596	1044.5	1.87	0.3845	3.2	0	382.41803	789.05	35.1	0.1	0	-8.4	41.27
143	17.5	25.75	380.5	623	1.87	0.3209	2.55	0	382.83701	789.05	31.35	0.1	0	-8.42	41.27
143	18.5	22.35	158.5	165	1.87	0.3481	1.2	0	383.91443	789.45	28.25	0.1	0	-8.47	41.28
143	19.5	19.2	10.5	9.5	1.87	0.303	2.4	0	385.54998	790.2	25.15	0.1	0	-8.55	41.28
143	20.5	17.85	0	0	1.87	0.2922	4.05	0	386.41021	791	22.7	0.1	0	-8.59	41.24
143	21.5	14.75	0	0	1.87	0.3097	3.9	0	386.87225	791.6	20.65	0.095	0	-8.61	41.2
143	22.5	14.5	0	0	1.87	0.306	1.4	0	387.04945	791.8	18.75	0.09	0	-8.62	41.18
143	23.5	13.6	0	0	1.87	0.2838	2.15	0	387.35847	791.8	17.6	0.09	0	-8.63	41.17
144	0.5	11.15	0	0	1.88	0.2919	3	0	387.74539	791.8	16.45	0.09	0	-8.65	41.15
144	1.5	9.6	0	0	1.88	0.2871	2.05	0	387.93797	791.7	15.35	0.09	0	-8.66	41.14
144	2.5	8.7	0	0	1.88	0.3072	2.2	0	388.23728	791.8	14.6	0.09	0	-8.67	41.15
144	3.5	7.3	0	0	1.88	0.3393	1.4	0	388.57781	792.25	13.5	0.09	0	-8.69	41.16
144	4.5	8.4	0	1	1.88	0.3636	2.7	0	388.83839	792.55	12.3	0.09	0	-8.7	41.12
144	5.5	9.45	28.5	94.5	1.88	0.3496	1.95	0	389.03108	793.05	11.9	0.09	0	-8.71	41.13
144	6.5	13.65	206	454.5	1.88	0.4108	2	0	388.84191	793.45	11.8	0.09	0	-8.7	41.17
144	7.5	18	434	867	1.88	0.4792	3	0	387.6785	793.85	12.8	0.09	0	-8.66	41.25
144	8.5	20.55	648	1256	1.88	0.5023	4.3	0	386.07262	794	15.9	0.09	0	-8.58	41.28
144	9.5	22.65	831.5	1584.5	1.88	0.481	3.65	0	384.55204	793.9	21	0.09	0	-8.5	41.29
144	10.5	24.9	972	1824	1.88	0.4243	2.25	0	383.89503	793.6	25.4	0.09	0	-8.46	41.28
144	11.5	26.55	1060	1961	1.88	0.3793	2.8	0	383.23735	793.2	31.65	0.09	0	-8.43	41.3
144	12.5	28.2	1087.5	1981	1.88	0.3914	2.6	0	382.76779	792.45	34.15	0.09	0	-8.4	41.28
144	13.5	28.9	1052.5	1899.5	1.88	0.3676	2.95	0	382.46071	791.8	38.6	0.09	0	-8.39	41.25
144	14.5	29.8	957	1692	1.89	0.2882	6.1	0	382.19564	791.25	36	0.09	0	-8.38	41.25
144	15.5	30.3	807	1412.5	1.89	0.2547	7.45	0	382.15458	790.55	38	0.09	0	-8.39	41.25
144	16.5	29.15	607	1043	1.89	0.2551	7.55	0	382.36038	789.95	35.1	0.095	0	-8.39	41.26
144	17.5	28	385	622	1.89	0.2758	7.3	0	382.77931	789.6	28.7	0.1	0	-8.41	41.25
144	18.5	25.2	158	167	1.89	0.2616	6.35	0	383.8567	789.65	29.25	0.1	0	-8.46	41.25
144	19.5	22.25	9.5	9.5	1.89	0.2562	4.85	0	385.49221	790.05	26.35	0.1	0	-8.54	41.25
144	20.5	19.4	0	0	1.89	0.2469	3.3	0	386.3524	790.45	23.8	0.1	0	-8.58	41.21
144	21.5	18.2	0	0	1.89	0.2575	3.3	0	386.8144	790.65	21.9	0.095	0	-8.6	41.18
144	22.5	17.3	0	0	1.89	0.2538	2.7	0	386.99156	790.6	20.4	0.09	0	-8.61	41.15
144	23.5	16.6	0	0	1.89	0.2575	3.25	0	387.30055	790.35	19.2	0.09	0	-8.63	41.15
145	0.5	14.15	0	0	1.89	0.263	0.55	0	387.68742	790.25	18.15	0.09	0	-8.64	41.15
145	1.5	13.25	0	0	1.89	0.2625	2.7	0	387.87997	790.05	17.15	0.09	0	-8.66	41.15
145	2.5	14	0	0	1.89	0.2631	2.75	0	388.17925	789.7	16.3	0.09	0	-8.67	41.16
145	3.5	14.2	0	0	1.89	0.2937	2.15	0	388.51973	789.6	15.6	0.09	0	-8.69	41.18
145	4.5	14.2	0	1	1.89	0.3236	2	0	388.78028	789.6	15.2	0.09	0	-8.7	41.13
145	5.5	14.65	32	97	1.9	0.3825	0.75	0	388.97294	789.8	14.85	0.09	0	-8.71	41.16
145	6.5	19	207.5	455	1.9	0.4337	1.4	0	388.78374	790.1	14.8	0.09	0	-8.7	41.24
145	7.5	20.65	433.5	869	1.9	0.3804	1.8	0	387.6203	790.3	16	0.09	0	-8.65	41.31
145	8.5	23.4	648.5	1259.5	1.9	0.3802	2.35	0	386.01438	790.3	18.1	0.09	0	-8.57	41.35
145	9.5	25.9	832	1587	1.9	0.3701	1.55	0	384.49378	789.95	24.75	0.09	0	-8.49	41.36
145	10.5	28.65	974	1826.5	1.9	0.3542	1.4	0	383.83674	789.4	27.95	0.09	0	-8.46	41.36
145	11.5	30.4	1069	1963	1.9	0.2795	4.25	0	383.17902	788.65	35.45	0.09	0	-8.42	41.34
145	12.5	31.2	1092	1980	1.9	0.2915	6.9	0	382.70945	787.8	39.1	0.09	0	-8.39	41.32
145	13.5	30.8	1053	1894	1.9	0.2691	7.5	0	382.40233	787.2	41.3	0.09	0	-8.39	41.31
145	14.5	30.4	953	1704	1.9	0.2595	6.9	0	382.13723	786.65	41.25	0.09	0	-8.38	41.31
145	15.5	30.7	797.5	1408.5	1.9	0.244	6.95	0	382.09615	785.95	39.55	0.095	0	-8.38	41.31
145	16.5	29.65	534	838.5	1.9	0.2866	5	0	382.30193	785.2	37.45	0.1	0	-8.39	41.32
145	17.5	27.35	218	450.5	1.9	0.3008	5.35	0	382.72084	784.9	34.4	0.1	0	-8.41	41.32
145	18.5	25.85	157	177.5	1.9	0.2819	4.6	0	383.7982	784.45	27	0.1	0	-8.46	41.32
145	19.5	22.2	8	8	1.91	0.2735	2.8	0	385.43369	784.7	27.2	0.1	0	-8.54	41.33
145	20.5	20.65	0	0	1.91	0.2899	2.7	0	386.29386	784.85	24.65	0.1	0	-8.58	41.28
145	21.5	20.65	0	0	1.91	0.2852	2.05	0	386.75584	785.05	23.25	0.09	0	-8.45	41.25
145	22.5	20.05	0	0	1.91	0.2669	3.1	0	386.93298	785.1	22.2	0.09	0	-8.53	41.23
145	23.5	18.55	0	0	1.91	0.2487	2.55	0	387.24194	784.7	20.85	0.09	0	-8.41	41.22
146	0.5	18.4	0	0	1.91	0.2445	3.15	0	387.6288	784.5	19.65	0.09	0	-8.26	41.21
146	1.5	18.05	0	0	1.91	0.2632	1.3	0	387.82133	784.3	18.65	0.09	0	-8.65	41.2
146	2.5	16.65	0	0	1.91	0.2634	1.8	0	388.12059	784.65	17.7	0.09	0	-8.66	41.2
146	3.5	16.05	0	0	1.91	0.2897	1.85	0	388.46107	784.9	16.95	0.09	0	-8.24	41.19
146	4.5	16.4	0	1	1.91	0.2992	2.7	0	388.7216	785.25	16.6	0.09	0	-8.2	41.15
146	5.5	16.9	32	98	1.91	0.2887	1.4	0	388.91424	785.55	16.25	0.09	0	-8.19	41.16
146	6.5	20	207.5	454	1.91	0.3211	1.45	0	388.72503	785.75	16.4	0.09	0	-8.21	41.24
146	7.5	22.8	437	866.5	1.91	0.3402	1.35	0	387.56157	785.8	17.2	0.09	0	-8.18	41.32
146	8.5	24	646.5	1255	1.91	0.3338	1.7	0	385.95565	785.9	20.3	0.09	0	-8.02	41.38
146	9.5	25.9	828.5	1579.5	1.91	0.3557	2.45	0	384.43503	785.6	24.4	0.09	0	-7.96	41.4
146	10.5	28.15	970	1824	1.92	0.3344	5.35	0	383.77798	785.15	27.45	0.09	0	-7.96	41.4
146	11.5	28.7	1069.5	1964	1.92	0.2815	8.4	0	383.12026	784.95	35.45	0.09	0	-7.89	41.39
146	12.5	28.45	1096.5	1986	1.92	0.2654	7.7	0	382.65067	784.7	38.55	0.09	0	-7.9	41.38
146	13.5	29.2	1061.5	1900.5	1.92	0.2514	7.5	0	382.34355	784.05	41.1	0.09	0	-7.91	41.35
146	14.5	29.15	959.5	1708	1.92	0.2449	8.65	0	382.07844	783.4	41.7	0.09	0	-7.94	41.35
146	15.5	28.95	808	1419.5	1.92	0.2336	7.65	0	382.03735	782.8	39	0.09	0	-7.96	41.35
146	16.5	28.25	608	1052.5	1.92	0.2461	8.05	0	382.24312	782.15	38.2	0.09	0	-7.98	41.37
146	17.5	27.7	396.5	638.5	1.92	0.2603	6.2	0	382.66203	781.7	34.5	0.09	0	-8	41.37
146	18.5	24.95	165	156	1.92	0.2434	4.75	0	383.73939	781.35	30.45	0.1	0	-8.03	41.37
146	19.5	21.9	9.5	10	1.92	0.2357	2.4	0	385.37487	781.4	27.45	0.095	0	-8.08	41.37
146	20.5	19.25	0	0	1.92	0.2563	3.45	0	386.23504	781.65	24.9	0.09	0	-8.16	41.34
146	21.5	16.2	0	0	1.92	0.2465	2.1	0	386.69701	782.05	22.7	0.09	0	-8.16	41.31
146	22.5	18.5	0	0	1.92	0.2513	2.55	0	386.87415	782.15	20.9	0.09	0	-8.17	41.29
146	23.5	19.4	0	0	1.92	0.2295	2.55	0	387.18312	782.15	20.2	0.09	0	-8.19	41.28
147	0.5	18.7	0	0	1.93	0.2039	3.25	0	387.56998	782.35	19.7	0.09	0	-8.18	41.28
147	1.5	17.7	0	0	1.93	0.2182	3.95	0	387.76251	782.5	18.85	0.09	0	-8.21	41.28
147	2.5	16.5	0	0	1.93	0.2256	2.2	0	388.06177	782.75	18.45	0.09	0	-8.22	41.28
147	3.5	15.5	0	0	1.93	0.2346	0.95	0	388.40225	783.3	17.7	0.09	0	-8.24	41.28
147	4.5	12.4	0	1	1.93	0.2499	1.45	0	388.66278	783.55	16.75	0.09	0	-8.34	41.24
147	5.5	13.6	32.5	99.5	1.93	0.2622	2.45	0	388.85543	783.55	15.8	0.09	0	-8.34	41.27
147	6.5	18	212	456	1.93	0.2706	1.25	0	388.66623	783.9	15.65	0.09	0	-8.36	41.34
147	7.5	20.7	440	870	1.93	0.2834	2.6	0	387.50277	784.2	16.95	0.09	0	-8.28	41.41
147	8.5	22.2	654.5	1261	1.93	0.3064	3.9	0	385.89686	784	20.7	0.09	0	-8.07	41.45
147	9.5	23.4	842	1589	1.93	0.3073	5.4	0	384.37625	783.5	25.75	0.09	0	-8.01	41.47
147	10.5	24.8	987.5	1835	1.93	0.2845	7	0	383.7192	782.95	29.8	0.09	0	-7.99	41.45
147	11.5	25.95	1083.5	1981	1.93	0.2837	8.1	0	383.06149	782.8	33.5	0.09	0	-8.41	41.45
147	12.5	25.7	1070	1854.5	1.93	0.2847	9.2	0	382.59191	782.35	37.2	0.09	0	-8.38	41.43
147	13.5	26.05	930.5	1638	1.93	0.2741	7.6	0	382.2848	781.95	38.65	0.09	0	-8.38	41.41
147	14.5	26.7	912.5	1647.5	1.94	0.2647	8.2	0	382.01971	781.45	38.2	0.09	0	-8.37	41.4
147	15.5	26.75	813.5	1331.5	1.94	0.2399	7.05	0	381.97863	781.1	35.45	0.09	0	-8.37	41.4
147	16.5	25.7	455	856.5	1.94	0.2497	8.55	0	382.18441	780.8	30.35	0.09	0	-8.38	41.41
147	17.5	25.8	421.5	693	1.94	0.245	7.45	0	382.60333	780.35	31.9	0.09	0	-8.4	41.42
147	18.5	23	151.5	170	1.94	0.2567	6.9	0	383.6807	780.35	29.05	0.09	0	-8.45	41.43
147	19.5	21.15	9.5	9	1.94	0.2661	6.25	0	385.3162	780.5	26.45	0.09	0	-8.53	41.43
147	20.5	19.25	0	0	1.94	0.2652	5.5	0	386.17638	780.8	24.2	0.09	0	-8.57	41.38
147	21.5	17.5	0	0	1.94	0.2429	3.4	0	386.63838	781.75	22.3	0.09	0	-8.59	41.35
147	22.5	18.25	0	0	1.94	0.2543	2.7	0	386.81553	782.35	20.65	0.09	0	-8.6	41.32
147	23.5	17.2	0	0	1.94	0.2803	3.05	0	387.12452	783	20	0.09	0	-8.61	41.29
148	0.5	16.3	0	0	1.94	0.3167	2.75	0	387.5114	783.25	19.2	0.09	0	-8.63	41.29
148	1.5	13.35	0	0	1.94	0.3227	4.3	0	387.70395	783.25	18.3	0.09	0	-8.64	41.3
148	2.5	13.15	0	0	1.94	0.3421	3	0	388.00323	783.6	17.3	0.09	0	-8.65	41.31
148	3.5	13.25	0	0	1.94	0.3919	2.55	0	388.34373	784.1	16.45	0.09	0	-8.67	41.31
148	4.5	13.4	0	1	1.94	0.4619	2.85	0	388.60429	784.35	15.75	0.09	0	-8.68	41.26
148	5.5	13.05	31	94.5	1.95	0.5176	3	0	388.79696	784.8	15.85	0.09	0	-8.7	41.29
148	6.5	16.1	203.5	459.5	1.95	0.5415	2.35	0	388.60778	785.3	15.7	0.09	0	-8.69	41.35
148	7.5	18.55	426.5	865.5	1.95	0.5443	3.35	0	387.44435	785.7	16.7	0.09	0	-8.64	41.43
148	8.5	20.75	635	1254	1.95	0.5422	5.8	0	385.83845	785.65	20.7	0.09	0	-8.56	41.48
148	9.5	22.05	812	1582.5	1.95	0.527	7.35	0	384.31787	785.2	24.4	0.09	0	-8.48	41.49
148	10.5	22.6	951	1806	1.95	0.4968	8.5	0	383.66085	785.2	28.6	0.09	0	-8.44	41.49
148	11.5	23.75	1034.5	1967	1.95	0.4433	9.7	0	383.00317	785.25	33.7	0.09	0	-8.41	41.47
148	12.5	23.9	1082.5	1985.5	1.95	0.42	9.15	0	382.53362	785.2	36.35	0.09	0	-8.38	41.45
148	13.5	25.3	1046.5	1913.5	1.95	0.4075	9.1	0	382.22654	784.45	38.05	0.09	0	-8.38	41.43
148	14.5	26.2	931	1756	1.95	0.4088	9.45	0	381.96147	783.95	38.5	0.09	0	-8.36	41.43
148	15.5	25.35	693	1036	1.95	0.4049	8.7	0	381.92043	783.35	38	0.09	0	-8.37	41.41
148	16.5	24.8	594	858	1.95	0.3651	8.85	0	382.12624	782.9	35.85	0.09	0	-8.38	41.43
148	17.5	24.3	339	580	1.95	0.3632	9.1	0	382.54519	783	31.35	0.09	0	-8.4	41.43
148	18.5	21.15	64.5	121	1.95	0.3579	7.95	0	383.6226	783.6	28.65	0.09	0	-8.44	41.42
148	19.5	18.85	10	11	1.96	0.3799	5.8	0	385.25813	784.3	25.9	0.09	0	-8.53	41.43
148	20.5	17.3	0	0	1.96	0.3729	6.95	0	386.11835	785	23.8	0.09	0	-8.57	41.38
148	21.5	16.15	0	0	1.96	0.3742	3.3	0	386.58038	786.55	22.15	0.09	0	-8.59	41.36
148	22.5	13.7	0	0	1.96	0.3589	1.85	0	386.75757	787.5	20.5	0.09	0	-8.59	41.34
148	23.5	11.3	0	0	1.96	0.3146	1.95	0	387.06659	787.8	19.15	0.09	0	-8.37	41.34
149	0.5	11.85	0	0	1.96	0.2749	2.3	0	387.45351	788.05	17.85	0.09	0	-8.3	41.34
149	1.5	11.1	0	0	1.96	0.2655	2.8	0	387.6461	788.6	16.65	0.09	0	-8.26	41.33
149	2.5	7.85	0	0	1.96	0.2533	2.35	0	387.94542	788.8	15.3	0.09	0	-8.29	41.34
149	3.5	7.2	0	0	1.96	0.2236	1.65	0	388.28596	789.05	14.15	0.09	0	-8.26	41.35
149	4.5	5.25	0	1	1.96	0.2252	2.2	0	388.54655	789.2	13.1	0.09	0	-8.25	41.31
149	5.5	6.75	34	103	1.96	0.2277	1.2	0	388.73927	789.45	12.3	0.09	0	-8.26	41.32
149	6.5	11.8	212.5	472	1.96	0.223	3.2	0	388.55013	790.15	12	0.09	0	-8.27	41.38
149	7.5	15	442.5	876	1.96	0.2156	3.3	0	387.38674	790.65	13.1	0.09	0	-8.39	41.46
149	8.5	17.55	658.5	1263	1.96	0.1996	1.6	0	385.78089	791.05	15.65	0.09	0	-8.18	41.49
149	9.5	19.25	837.5	1584.5	1.96	0.2143	1.65	0	384.26036	790.85	21.15	0.09	0	-8.1	41.5
149	10.5	21	978	1827	1.97	0.2078	3.35	0	383.60338	790.65	28.3	0.09	0	-8.07	41.49
149	11.5	22.6	1066	1970	1.97	0.2279	5.7	0	382.94574	790.55	32.9	0.09	0	-7.97	41.47
149	12.5	24.1	1097.5	2010.5	1.97	0.2312	6.4	0	382.47624	790.1	35.25	0.09	0	-7.99	41.45
149	13.5	24.45	1045.5	1756	1.97	0.2391	7.5	0	382.16921	789.65	33.35	0.09	0	-7.99	41.42
149	14.5	22.95	776	1071.5	1.97	0.2504	6.75	0	381.90419	789.5	32.95	0.09	0	-7.94	41.41
149	15.5	21.6	443	521.5	1.97	0.2706	6.05	0	381.8632	789.25	33.45	0.09	0	-7.95	41.39
149	16.5	22.95	359	921	1.97	0.3067	3.35	0	382.06906	788.95	30.85	0.09	0	-7.99	41.4
149	17.5	23	426	600	1.97	0.3242	5.05	0	382.48806	788.6	29.5	0.09	0	-8.02	41.4
149	18.5	20.6	148	179.5	1.97	0.3281	3.35	0	383.56552	788.5	27.3	0.09	0	-8.06	41.43
149	19.5	19.3	9.5	7.5	1.97	0.3357	1.5	0	385.2011	788.5	25.1	0.09	0	-8.09	41.43
149	20.5	19.35	0	0	1.97	0.3629	3.55	0	386.06138	788.45	23.6	0.09	0	-8.2	41.38
149	21.5	18.5	0	0	1.97	0.3598	1.6	0	386.52346	788.85	22.35	0.09	0	-8.49	41.35
149	22.5	14.4	0	0	1.97	0.3615	1.9	0	386.70071	789.05	20.95	0.09	0	-8.48	41.36
149	23.5	13.3	0	0	1.97	0.3569	2.35	0	387.00979	789.05	19.4	0.09	0	-8.12	41.36
150	0.5	15.3	0	0	1.98	0.3322	0.95	0	387.39676	789.15	18.2	0.09	0	-8.32	41.38
150	1.5	12.6	0	0	1.98	0.3445	1.6	0	387.5894	789.5	17.35	0.09	0	-8.37	41.37
150	2.5	10.2	0	0	1.98	0.3154	2.8	0	387.88878	789.65	16.6	0.09	0	-8.22	41.37
150	3.5	10.35	0	0	1.98	0.2779	3.55	0	388.22938	789.65	15.6	0.09	0	-8.2	41.37
150	4.5	10.05	0	1	1.98	0.2985	4.3	0	388.49004	789.8	14.55	0.09	0	-8.31	41.33
150	5.5	10.4	31.5	103	1.98	0.2922	3.75	0	388.68281	790.3	13.7	0.09	0	-8.44	41.35
150	6.5	16.15	208	460.5	1.98	0.3	1.3	0	388.49373	790.8	13.75	0.09	0	-8.24	41.41
150	7.5	18.1	433	870.5	1.98	0.276	1.55	0	387.33041	791.25	15.55	0.09	0	-8.12	41.49
150	8.5	21.25	642	1257	1.98	0.2927	1.35	0	385.72462	791.4	19.5	0.09	0	-7.93	41.53
150	9.5	23.75	823.5	1583.5	1.98	0.3189	1.95	0	384.20415	791.15	25.1	0.09	0	-7.86	41.54
